"Country Name","Country Code","year","gdp_pc_growth","inflation","life_expectancy","infant_mortality","edu_expenditure","gini","poverty_multi","region","gdp_pc_growth_n","inflation_n","life_expectancy_n","infant_mortality_n","edu_expenditure_n","gini_n","poverty_multi_n","dim_economica","dim_social","dim_equidad","indice_compuesto"
"Korea, Rep.","KOR","2016",2.76290075939411,0.971685739912168,82.2756097560976,2.8,4.11502981185913,35.2,0.2,"East Asia & Pacific",0.445852213030453,0.976701145862817,0.937626291110944,0.992217898832685,0.251061241380441,0.649122807017544,0.997727272727273,0.711276679446635,0.726968477108023,0.823425039872408,0.753890065475689
"Korea, Rep.","KOR","2017",3.14298545917306,1.94433230786366,82.6268292682927,2.7,4.10775995254517,34.9,0.2,"East Asia & Pacific",0.448771123372451,0.974993246625738,0.942815781384073,0.992704280155642,0.250617701049987,0.657894736842105,0.997727272727273,0.711882184999095,0.728712587529901,0.827811004784689,0.756135259104561
"Korea, Rep.","KOR","2018",2.72979572830845,1.47583935002645,82.6268292682927,2.6,4.21645021438599,33.7,0.2,"East Asia & Pacific",0.445597978598854,0.975815887440636,0.942815781384073,0.993190661478599,0.257248986824862,0.692982456140351,0.997727272727273,0.710706933019745,0.731085143229178,0.845354864433812,0.762382313560911
"Korea, Rep.","KOR","2019",1.95849636720857,0.383000303608136,83.2268292682927,2.6,4.41813993453979,33.2,0.2,"East Asia & Pacific",0.439674683914274,0.977734836250129,0.951681160600669,0.993190661478599,0.269554249040103,0.707602339181286,0.997727272727273,0.708704760082201,0.738142023706457,0.85266480595428,0.766503863247646
"Korea, Rep.","KOR","2020",-0.837051834035137,0.537288023411737,83.4268292682927,2.5,4.52706003189087,32.7,0.1,"East Asia & Pacific",0.418205904558228,0.977463917822382,0.954636287006201,0.993677042801556,0.276199557275905,0.722222222222222,0.998863636363636,0.697834911190305,0.741504295694554,0.860542929292929,0.766627378725929
"Korea, Rep.","KOR","2021",4.747751556973,2.49833333333339,83.5268292682927,2.5,4.55590009689331,32.9,0.1,"East Asia & Pacific",0.461095135262642,0.974020459634125,0.956113850208967,0.993677042801556,0.277959114291944,0.716374269005848,0.998863636363636,0.717557797448383,0.742583335767489,0.857618952684742,0.772586695300205
"Korea, Rep.","KOR","2022",2.92034561376229,5.08951365062842,82.6804878048781,2.4,5.40910005569458,NA,NA,"East Asia & Pacific",0.447061331455838,0.969470528515401,0.943608620175801,0.994163424124514,0.330013573027255,NA,NA,0.70826592998562,0.75592853910919,NA,0.732097234547405
"Korea, Rep.","KOR","2023",1.50434142529414,3.5974562502901,83.4292682926829,2.4,NA,NA,NA,"East Asia & Pacific",0.436186941425312,0.972090476788167,0.954672325133098,0.994163424124514,NA,NA,NA,0.704138709106739,0.974417874628806,NA,0.839278291867773
"Korea, Rep.","KOR","2024",1.92783227201599,2.32174328643542,83.6292682926829,2.3,NA,NA,NA,"East Asia & Pacific",0.439439194970263,0.974330539385918,0.95762745153863,0.994649805447471,NA,NA,NA,0.706884867178091,0.97613862849305,NA,0.84151174783557
"Kosovo","XKX","2016",6.20761650241487,0.273169431045468,76.748,12.3,NA,26.7,2.1,"Europe & Central Asia",0.472306359733525,0.977927691568431,0.855952363362343,0.946011673151751,NA,0.89766081871345,0.976136363636364,0.725117025650978,0.900982018257047,0.936898591174907,0.854332545027644
"Kosovo","XKX","2017",4.03838879864328,1.48823430592319,77.105,11.5,NA,44.2,15.2,"Europe & Central Asia",0.455647490848855,0.975794122766378,0.861227263996218,0.949902723735409,NA,0.385964912280702,0.827272727272727,0.715720806807617,0.905564993865813,0.606618819776715,0.742634873483381
"Kosovo","XKX","2018",3.05752931278261,1.05379773654991,77.117,10.8,NA,44.6,20.7,"Europe & Central Asia",0.448114851679243,0.976556962948865,0.861404571580549,0.953307392996109,NA,0.374269005847953,0.764772727272727,0.712335907314054,0.907355982288329,0.56952086656034,0.729737585387574
"Kosovo","XKX","2019",5.23669676312298,2.67599202639893,77.249,10.2,NA,40.2,11.3,"Europe & Central Asia",0.464850054152383,0.973708503414523,0.8633549550082,0.956225680933852,NA,0.502923976608187,0.871590909090909,0.719279278783453,0.909790317971026,0.687257442849548,0.772109013201342
"Kosovo","XKX","2020",-5.40690184268419,0.198227922994854,74.212,9.6,NA,57.4,16.8,"Europe & Central Asia",0.383111141576762,0.978059283606734,0.818481360540197,0.959143968871595,NA,0,0.809090909090909,0.680585212591748,0.888812664705896,0.404545454545455,0.657981110614366
